1.30892:5.22768 0.760895:4.01021 2.10397:4.72373 1.12436:4.68836 
0.635163:4.30522 2.24339:5.27955 1.04087:4.45493 1.89201:5.21451 
0.656402:3.73842 0.997844:4.66147 2.08687:4.359 1.60494:4.32619 
0.594601:5.38727 0.757513:5.68899 2.71274:3.98608 0.550815:3.28983 
2.59959:4.19793 2.69207:4.02535 1.92424:5.71343 2.4756:4.61355 
2.54917:4.65993 0.317819:5.37517 2.42927:4.7203 2.51642:4.18764 
2.51642:4.18764 2.06653:4.7879 1.28005:4.62745 1.04478:4.9988 
2.48996:3.14571 1.97592:3.73125 1.45419:5.70131 1.76323:3.35259 
2.43518:2.5638 1.97135:1.06128 2.14199:1.34273 2.4457:2.84678 
1.34018:1.0353 0.832327:2.28495 2.09158:1.49983 1.15818:1.569 
0.62023:1.96635 2.23967:1.01843 1.11263:1.90722 1.87784:1.11289 
0.600618:2.43677 1.03965:1.62596 2.08124:1.92459 1.59057:1.96013 
1.01789:2.24907 1.07223:0.262204 2.13627:1.37382 2.64893:2.41835 
0.620666:0.838759 0.82219:0.602381 2.61922:2.23144 0.541036:3.10461 
2.58328:2.13834 2.66927:2.34102 1.97805:0.60471 2.36604:1.63946 
2.50268:1.63515 0.307939:0.765945 2.42797:1.60568 2.47534:2.12748 
2.47534:2.12748 2.08539:1.48872 1.2823:1.66069 1.10703:1.29786 
2.4507:3.12633 1.92458:2.54496 1.48705:0.566772 1.73835:2.92607 
1.17542:2.121 2.50679:0.693565 0.596191:1.12044 1.35043:2.17567 
2.59412:0.479181 2.16933:3.99797 0.504395:1.33234 2.75264:1.6914 
2.15307:1.92737 2.29427:0.94629 0.568935:2.17622 0.55111:0.501088 
1.19941:2.12231 2.62007:1.78455 2.50562:2.05913 2.72945:2.97789 
0.857909:3.87585 1.44278:5.68456 2.51978:5.04965 1.21765:4.40151 
2.05307:5.08679 2.03228:5.37182 1.13256:4.44586 1.60843:4.09988 
1.35069:5.03236 1.20408:4.44272 1.02078:5.89239 0.765037:4.72993 
0.899527:4.74628 1.81745:4.86468 0.826481:4.76595 0.983683:4.39028 
0.983683:4.39028 0.49255:4.96452 2.864:4.26471 2.64227:5.13857 
1.54773:4.09204 2.09941:3.64553 1.02453:6.09477 1.76319:3.39022 
1.23814:3.95647 1.65383:4.557 0.545961:4.67607 1.4755:3.83236 
2.63831:5.45088 1.29563:3.9694 1.61313:5.39473 0.378257:6.05686 
2.12247:5.43059 2.59277:4.96794 2.00889:3.54251 2.69316:3.48479 
1.19832:5.45153 1.66136:4.88079 0.533955:4.65763 1.42846:5.5762 
2.67931:2.21504 1.25611:0.836903 1.64566:2.24718 0.436276:2.93225 
2.18683:2.36818 2.53427:1.70563 1.96071:0.360896 2.64319:0.382389 
2.20934:0.77064 1.19175:1.34129 2.89892:1.97447 1.9511:0.683339 
0.237686:2.84077 1.677:0.855035 1.70768:2.2917 2.52446:2.43544 
1.24821:2.2259 0.250485:4.28187 1.05577:6.07521 0.463491:5.94592 
0.945539:5.5387 1.98888:4.94407 0.199361:4.4142 1.20061:5.6023 
2.87113:3.29088 1.52555:5.44501 1.37771:3.98086 0.610813:3.9361 
1.98536:4.05557 2.89203:4.82277 1.97055:0.176011 2.56708:0.279834 
1.64384:5.30885 2.60087:5.12516 2.93054:1.53896 0.25031:2.7368 
2.93054:1.53896 1.61263:4.56319 1.16449:6.09158 3.05707:3.04201 
0.25031:2.7368 0.489261:1.23025 0.992511:2.35624 2.70936:2.72378 
2.01233:0.695236 2.50059:0.57559 1.03924:2.73893 2.46916:0.45496 
1.43147:2.70685 0.835852:2.91462 0.418117:0.364598 0.631741:2.36386 
1.51851:3.0815 2.21456:2.86143 0.858219:0.140798 2.12839:3.07379 
1.26616:4.3051 1.75978:5.73394 1.5913:4.15049 1.46656:3.9622 
0.929197:2.82501 2.02561:1.23841 0.325344:1.81593 1.23197:2.96459 
2.94476:0.116873 1.42538:1.69473 1.46777:1.55985 0.164443:0.242961 
2.15672:4.89676 2.56251:5.11549 1.94154:3.76096 2.36588:3.95029 
2.14781:1.99825 2.42041:2.08222 1.02297:1.66079 2.51868:1.38342 
0.598397:1.91244 0.92906:1.43693 0.282189:1.86339 0.690896:0.961306 
0.494416:1.16262 2.2204:1.50698 0.545042:1.05758 0.749744:0.839621 
0.749744:0.839621 0.52121:0.118606 2.50967:2.98012 2.3497:2.69175 
1.18125:1.74191 2.16165:1.73134 0.812318:1.56412 2.1931:1.41616 
1.56673:2.39008 2.60903:3.02323 1.04496:1.22107 0.715488:2.9502 2.61187:0.124512 
1.04496:1.22107 1.65234:3.13367 0.257485:0.500718 1.12491:1.40681 
2.8211:1.50832 1.56149:2.85015 1.39362:0.129667 0.520137:1.59311 
2.02034:0.189917 2.73738:2.41781 2.05578:2.34589 2.56309:2.33372 
1.09378:2.84333 1.80294:1.36077 0.237966:2.17429 1.21391:2.96071 
2.80501:0.421039 1.48565:1.83707 1.56613:1.02717 0.298095:0.163854 
1.74726:4.91319 2.99911:5.65905 2.2494:4.07851 2.63527:3.74548 
0.707274:3.96659 1.15221:5.92519 2.9454:5.13153 2.33432:3.40176 
1.78145:4.80637 1.32197:6.17276 1.63693:4.32281 0.997456:3.31295 
1.35614:1.03929 2.79545:5.14354 3.07534:1.20889 0.252355:3.10875 
2.1415:0.313375 2.00339:0.672413 0.957828:3.13489 2.63722:0.287356 
0.616337:2.5014 0.93385:2.9749 0.334277:0.310392 0.593695:2.6263 
0.60464:2.92031 2.25364:0.116437 0.527838:2.68702 0.858204:2.79439 
0.858204:2.79439 0.51707:4.25481 2.46289:2.01833 2.34988:0.953143 
1.37603:3.11641 2.07445:2.94264 0.82414:0.0716894 2.22627:2.65719 
1.98804:1.88719 1.46596:0.279251 2.82842:2.65439 1.92545:1.69218 
0.99487:0.436598 0.136803:1.21113 2.64036:2.30419 0.671486:0.401316 
0.405568:1.65805 1.78697:0.219438 1.64035:2.94303 2.79786:2.41083 
0.980816:2.80483 0.562327:0.573161 1.18337:0.81904 0.78613:0.576474 
1.43514:2.30505 1.4075:2.16916 1.66979:0.569589 1.40764:2.33213 
1.39196:3.12974 1.9499:1.58201 1.51312:0.393407 2.15576:1.67951 
1.16284:1.25985 1.2018:0.951376 2.42821:1.5459 0.618309:2.2294 
2.64665:0.903012 2.18851:1.70958 2.85751:1.20924 2.38894:1.77606 
2.55926:1.8803 0.941954:1.67799 2.58881:2.05341 2.22639:1.92438 
2.22639:1.92438 2.66186:2.72018 0.624785:0.0458574 0.828309:0.692107 
1.73038:1.59763 1.12092:1.32665 2.38651:1.70496 0.88588:2.08421 
1.05633:2.77288 1.65253:1.39569 0.320547:1.86904 1.12584:2.93019 
2.00988:1.16893 2.98278:0.488337 0.555025:1.86517 2.65239:1.27492 
2.8528:0.111762 1.4093:1.82839 1.53261:1.36372 0.356315:0.691905 
2.18813:5.00958 2.60479:5.00355 1.88858:3.87336 2.32174:4.03417 
1.61077:3.8328 1.99388:5.53648 1.4341:4.09402 1.7404:3.71703 
1.8462:4.74747 1.35761:6.21178 1.62412:4.27763 0.957713:3.35756 
1.42998:1.01215 2.74988:1.31161 2.99472:2.36142 0.311707:2.53509 
2.21892:0.39414 1.99223:0.721376 0.960506:3.04905 2.66106:0.294376 
1.36949:2.59249 0.852036:2.93898 0.418011:0.0616518 0.611158:2.62557 
0.55263:2.75703 2.24438:0.148062 0.503079:2.58287 0.798222:2.75736 
0.798222:2.75736 0.550978:4.47164 2.49818:4.66257 2.33192:1.02821 
0.492946:4.0026 3.02738:4.45187 1.8551:5.44051 1.56856:3.53972 
1.34015:3.09854 1.97465:2.8817 0.86545:0.0851012 2.21404:2.64329 
0.358121:0.529768 1.94171:2.53051 1.20877:0.499257 0.822906:0.0429603 
1.14737:2.18394 0.892867:2.32277 1.71027:0.95022 1.63066:2.03976 
1.29438:1.11823 1.80935:0.872333 1.16782:1.95179 1.7545:1.40541 
1.91446:0.409155 1.73775:0.31101 1.24561:2.51077 2.182:0.332998 
1.33525:0.56659 1.08355:1.97199 1.92915:1.10396 1.27577:1.11924 
1.96059:1.96834 0.36149:3.12666 2.70883:1.12096 1.503:2.56625 
2.78606:0.960546 0.738757:1.84455 2.9097:0.713722 2.88565:1.66219 
2.88565:1.66219 2.75788:0.846765 0.350294:1.83104 0.147713:0.416302 
2.44347:2.17855 0.81117:0.370436 2.8553:0.529364 2.48231:1.88783 
1.00499:2.79279 1.59109:1.46434 0.338695:1.65083 1.18661:2.94975 
2.84498:0.278338 1.41046:1.78935 1.52626:1.38832 0.515667:0.242627 
2.16136:1.33306 2.65228:1.09841 1.91514:2.33721 2.52601:2.28191 
1.65874:3.48814 1.60921:5.38972 1.24827:4.24151 1.66455:3.62188 
1.3745:3.39971 1.13222:5.44121 1.83454:4.30574 1.30369:3.51577 
1.18327:4.66672 2.06759:4.7322 0.946387:4.57824 1.51678:4.87139 
1.83867:5.16525 1.31473:0.668372 1.62546:1.07195 1.60152:4.34397 
1.68371:4.06581 0.952289:4.45127 1.94529:5.41984 1.7759:3.65641 
1.49045:5.65676 2.17149:3.23858 1.12477:5.75592 1.4682:5.2059 
1.1276:5.2257 1.60721:5.36964 1.92534:3.66916 1.06333:5.53048 
1.2392:5.5421 1.45641:5.08167 2.23001:4.29868 1.16524:5.55995 
1.91469:0.802265 1.12115:1.13698 2.01583:2.63789 1.88873:0.654041 
1.21063:2.46456 2.03007:0.56152 1.14877:1.94846 1.24779:2.30415 
1.53975:2.0781 0.701139:0.340024 2.40067:2.89315 1.35491:2.0145 
1.59057:2.63878 2.48747:0.236593 0.778551:2.33854 1.6394:2.64059 
0.31704:1.46578 1.45889:0.641913 1.561:2.62632 0.417507:0.948413 
0.870203:1.2783 2.5971:0.228363 0.967684:2.72659 0.973328:1.04288 
1.9514:3.54426 0.452747:5.18635 2.16685:4.48067 1.81112:3.69226 
1.83592:1.6046 0.67832:3.17569 2.48893:5.57228 1.80438:4.61513 
1.83432:1.32283 0.842882:0.43765 2.42166:3.08557 1.84037:1.35016 
2.21627:4.6934 1.04402:3.28819 1.64149:6.24489 2.23046:3.56892 
2.56682:1.63222 0.58254:1.93671 0.788181:2.44126 2.2007:1.30291 
1.08364:1.17807 1.15407:0.904554 1.90993:1.87481 1.48079:2.18143 
1.13326:1.83199 1.94094:1.86105 2.11567:0.372481 2.27265:1.64844 
2.17612:1.60328 1.30573:1.40999 2.31693:1.5524 2.128:1.90333 
2.128:1.90333 2.68936:1.41705 0.254741:1.81757 0.570044:1.10366 
1.59304:2.19883 1.02852:2.53243 2.14344:0.163522 1.38621:2.92337 
1.95731:2.16207 0.615952:0.787979 2.5113:1.10976 1.79134:2.20697 
0.537209:0.517292 1.62436:2.73292 2.60223:1.27969 0.423006:2.05425 
1.01511:1.91955 0.868998:0.976656 2.56178:2.18466 2.5526:0.443516 
1.88907:2.13192 0.505101:1.67048 0.677595:2.16391 0.357647:2.87454 
2.13951:0.737485 0.271291:1.79072 2.85241:1.49689 2.17841:1.3575 
1.00596:1.60559 1.01431:1.79287 1.07987:2.21928 2.48964:1.20668 
0.550802:0.830073 0.750709:0.616888 2.68111:2.32452 0.595638:3.0558 
2.81972:0.639793 2.69905:2.24656 1.93547:0.559067 2.48196:1.67052 
2.55551:1.61322 0.284172:0.908214 2.42524:1.60232 2.51567:2.08065 
2.51567:2.08065 2.05438:1.46537 1.36313:1.65642 1.04127:1.2844 
2.50734:3.13588 2.03474:2.51783 1.44871:0.578692 1.73982:2.95554 
2.43214:2.54467 1.69469:0.975057 2.11367:1.3212 2.46936:2.81037 
1.31959:1.05816 0.749553:2.32484 2.10283:1.45735 1.17066:1.66392 
0.631124:2.0408 2.2342:1.00064 0.80545:1.76771 2.15782:1.06078 
0.664864:2.54793 1.05177:1.71761 2.06766:2.00918 1.61616:1.94132 
1.86876:2.69428 0.427391:1.11812 2.44123:1.46494 1.79107:2.66394 
1.95666:2.17607 0.583315:0.246459 2.49498:1.08519 1.78288:2.19602 
0.988973:1.92512 0.882614:0.977635 2.53339:1.98531 2.59542:0.538748 
1.91345:2.12742 0.533386:1.67574 0.649763:2.08696 0.394833:2.92634 
0.597419:0.892586 0.787387:0.597933 2.74727:2.3262 0.502735:2.9685 
2.82036:0.644984 2.69628:2.26034 1.93251:0.590608 2.37499:1.5927 
2.54942:1.63657 0.276294:0.835997 2.42807:1.55919 2.51698:2.09524 
2.51698:2.09524 2.08211:1.43581 1.26861:1.62306 1.03521:1.28067 
2.49211:3.13192 1.95221:2.54705 1.45862:0.581432 1.75928:2.91386 
2.53217:1.62758 0.616776:1.85164 0.782084:2.48594 2.1973:1.29144 
1.06924:1.15048 1.12966:0.897187 1.64839:1.90129 1.4843:2.14916 
1.80503:1.27641 1.93905:1.85939 2.24972:0.442615 2.25952:1.65083 
2.17349:1.59721 1.31295:1.40681 2.319:1.54855 2.13603:1.90552 
2.13603:1.90552 2.67724:1.35593 0.278013:1.79458 0.578044:1.118 
1.59003:2.19688 1.02491:2.53476 2.14655:0.169861 1.34922:2.89823 
2.43436:2.52818 1.9625:1.08356 2.15594:1.27084 2.46812:2.84233 
1.33937:1.00495 0.846281:2.27527 2.08801:1.52005 1.18687:1.71215 
0.666407:2.52648 0.995158:1.62558 2.08105:1.95136 1.55098:2.03071 
1.96913:2.17821 0.580466:0.246551 2.54839:1.14688 1.78679:2.21867 
0.997734:1.92132 0.894902:0.969796 2.53197:1.98337 2.60686:0.605911 
1.92882:2.11444 0.515666:1.85189 0.651339:2.08789 0.39204:2.97843 
1.02168:0.683714 1.7806:1.61991 1.30216:1.53751 0.716769:1.2989 
2.54746:1.62971 0.551254:2.0066 0.771329:2.43013 2.19908:1.29482 
0.665588:1.156 1.13061:0.899839 1.99117:1.9061 1.47777:2.12039 
1.80721:1.28146 1.9384:1.85708 2.11947:0.387382 2.36153:1.59544 
2.17452:1.59948 1.32641:1.41012 2.32016:1.55335 2.26045:1.85581 
2.26045:1.85581 2.6647:1.33901 0.280328:1.81096 0.577182:1.11579 
1.58203:2.19432 1.04183:2.71845 2.14439:0.173092 1.35781:2.90181 
2.44233:2.54597 1.9605:1.07431 2.16027:1.2758 2.46963:2.86381 
1.38312:0.954045 0.900676:2.20177 2.10289:1.49086 1.2017:1.71255 
2.41099:1.45697 2.21939:0.997181 1.04306:1.82004 1.88962:1.10596 
0.736666:2.62018 0.994898:1.62128 2.08374:1.94731 1.58907:1.94085 
2.15649:0.722098 0.277484:1.76506 2.83878:1.55191 2.19174:1.35355 
0.600666:0.90282 0.774369:0.606617 2.71745:2.32772 0.572973:3.00538 
2.80145:0.620012 2.69954:2.24943 1.88581:0.621334 2.37317:1.48019 
2.55732:1.62774 0.28194:0.941267 2.42968:1.56664 2.5259:2.11985 
2.5259:2.11985 2.08722:1.44658 1.25967:1.62187 1.03379:1.2731 
2.51155:3.13802 1.95202:2.54339 1.44998:0.57349 1.76934:2.9088 
1.95357:0.980556 0.590987:2.9071 2.55313:1.99723 1.79021:0.953056 
0.543647:2.58845 0.989117:5.43019 2.58665:1.80698 0.448341:4.78961 
0.998897:1.23003 0.863539:2.17759 2.55143:0.955461 2.39947:2.60431 
1.88937:0.983647 0.537141:1.47131 0.640101:1.06012 0.440845:0.0360771 
1.10149:4.32757 1.13188:4.03731 1.90263:5.00629 1.49345:5.30767 
1.79675:4.40771 1.9372:4.99716 2.24411:3.59536 2.26475:4.79694 
2.18455:4.75842 1.32773:4.53027 2.30605:4.69498 2.12707:5.05613 
2.12707:5.05613 2.65535:4.54041 0.271373:5.02537 0.568119:4.24205 
1.59293:5.33459 1.04126:5.67269 2.15381:3.30017 1.3556:6.06213 
2.44074:3.74666 1.96647:5.18198 2.1199:4.96914 2.48626:3.46682 
1.30784:5.20741 0.747579:3.94063 2.1152:4.797 1.09736:4.69768 
0.64398:4.24546 2.23897:5.29341 1.12043:4.34279 1.90583:5.38205 
0.655902:3.70098 1.07113:4.62047 2.10015:4.3691 1.62302:4.33103 
0.593944:5.37136 0.778993:5.6548 2.73742:3.95188 0.762174:3.32023 
2.60847:4.19826 2.69838:4.03245 1.92277:5.70848 2.37072:4.66941 
2.54985:4.64535 0.285831:5.42366 2.42407:4.68029 2.51706:4.19019 
2.51706:4.19019 2.06107:4.7735 1.28883:4.64112 1.04736:4.99526 
2.50754:3.14611 2.05935:3.7546 1.45485:5.69812 1.76006:3.33574 
1.09585:4.31854 1.1447:4.03965 1.92744:5.00833 1.48052:5.29549 
1.79053:4.41013 1.9411:4.98931 2.24303:3.59286 2.25578:4.78094 
2.17182:4.73503 1.3389:4.53122 2.31075:4.69746 2.12492:5.03903 
2.12492:5.03903 2.64374:4.53939 0.274528:5.06473 0.573743:4.24429 
1.59046:5.33946 1.06163:5.67781 2.1537:3.30813 1.35336:6.05285 
1.95035:0.981494 0.633808:2.41846 2.55911:1.97343 1.77586:0.925861 
0.570894:2.62011 1.02572:5.26637 1.92096:4.12665 0.451427:4.83002 
0.99165:1.23883 0.861056:2.17234 2.56435:0.949471 2.56427:2.61583 
1.92553:0.980644 0.539375:1.47255 0.690545:0.901857 0.527652:0.146154 
1.00261:4.68612 1.0029:4.49586 1.02649:4.07377 2.49189:5.07906 
0.59072:5.39663 0.782829:5.66978 2.6378:4.03752 0.586602:3.27085 
2.8213:5.63378 2.68812:4.03863 1.92149:5.70434 2.37264:4.68126 
2.53947:4.65954 0.291032:5.36257 2.42359:4.71815 2.50932:4.19277 
2.50932:4.19277 2.05643:4.7696 1.29145:4.61562 1.04367:5.0018 
2.49439:3.14887 1.99603:3.71864 1.45875:5.69352 1.7754:3.36956 
2.44389:3.72694 1.9787:5.19014 2.12258:4.96333 2.48568:3.44635 
1.29881:5.22098 0.841415:4.023 2.1298:4.78488 1.10727:4.64679 
0.618206:4.26842 2.24356:5.29392 1.12136:4.34834 1.85001:5.24278 
0.643673:3.72676 0.992554:4.65702 1.94154:4.60324 1.42862:4.22468 
1.01847:2.24548 1.07095:0.252079 2.13143:1.40778 2.6499:2.39599 
0.619024:0.871858 0.851193:0.62347 2.62703:2.28329 0.536267:3.12644 
2.58334:2.14081 2.67765:2.3464 1.96377:0.585334 2.36966:1.62827 
2.5527:1.68506 0.332489:0.829505 2.41818:1.60081 2.48902:2.11981 
2.48902:2.11981 2.07518:1.46881 1.26509:1.64515 1.04444:1.27131 
2.3928:1.51639 0.83507:2.39567 1.17902:0.739448 1.97453:2.97534 
2.45373:3.11784 1.91981:2.5616 1.49059:0.578623 1.70242:2.94709 
2.41132:2.5672 1.95913:1.06678 2.19783:1.33216 2.44426:2.80757 
1.29873:1.14171 0.880662:2.28979 2.10714:1.47479 1.12968:1.57613 
0.616479:1.94505 2.25066:1.01962 1.03278:1.80024 1.88305:1.04159 
0.603105:2.43739 1.01357:1.5855 1.97392:2.03403 1.53672:2.04731 
1.80187:2.65796 0.463555:1.04905 2.43937:1.55119 1.79154:2.72294 
0.860156:3.88313 1.38252:5.69397 2.52639:5.00138 1.20322:4.40717 
2.07197:5.07304 2.06381:5.39718 1.14804:4.42922 1.58863:4.10689 
1.99158:4.45629 1.20424:4.44697 1.03227:5.91642 0.761215:4.74068 
0.948807:4.71452 1.85365:4.86909 0.809241:4.76955 0.986021:4.40375 
0.986021:4.40375 0.479671:5.00693 2.85962:4.32895 2.5839:5.11745 
0.786433:4.85024 2.11777:3.93922 2.27573:5.72527 1.3886:3.61568 
1.51644:4.09493 2.08188:3.6391 1.01377:6.09352 1.74323:3.35306 
1.15928:2.15017 2.51966:0.696565 0.621445:1.1604 1.31764:2.17548 
2.67844:0.639998 2.19266:3.94697 0.52141:1.28945 2.72697:1.71193 
2.15835:1.91139 2.2859:0.968195 0.597746:1.94087 0.618054:0.44907 
1.22339:2.10598 2.62504:1.69045 2.49587:2.28844 2.74177:3.02655 
1.07569:3.45063 1.21057:4.89527 2.23807:1.50457 1.13761:3.43357 
1.10318:4.31884 1.21905:4.01616 1.98988:5.0351 1.47261:5.26752 
1.78525:4.42313 1.93116:4.98823 2.11878:3.52636 2.25224:4.78459 
2.18893:4.73797 1.33864:4.54616 2.30756:4.72376 2.122:5.04512 
2.122:5.04512 2.65835:4.57681 0.296672:5.10272 0.572021:4.25584 
1.58176:5.3371 1.04775:5.67396 2.15512:3.30012 1.35637:6.0522 
1.94197:0.984735 0.606054:2.38066 2.54611:1.94603 1.77492:0.948665 
0.520142:2.49596 0.997758:5.28632 2.60116:1.60208 0.422378:4.6159 
1.00395:1.25229 0.853262:2.15543 2.58108:0.955377 2.55164:2.60282 
1.94023:1.00451 0.549538:1.46491 0.66061:1.01586 0.547002:0.228403 
2.14081:5.55967 0.265106:4.48633 2.86758:4.70907 2.22369:4.94611 
0.595968:5.3824 0.774718:5.65771 2.62991:4.03585 0.590747:3.28912 
2.61372:4.21139 2.68453:4.05336 1.90729:5.7102 2.36703:4.67829 
2.53856:4.67511 0.287948:5.36679 2.41712:4.72845 2.50866:4.19855 
2.50866:4.19855 2.05202:4.76808 1.30287:4.61048 1.06042:4.99927 
2.51074:3.15639 2.01319:3.74309 1.44513:5.69042 1.78977:3.36688 
2.45286:3.71993 1.89644:5.2585 2.13688:4.9774 2.48764:3.43162 
1.41177:4.87929 0.856907:4.00935 2.13703:4.78824 1.12952:4.68354 
0.618565:4.19979 2.24486:5.28895 1.11977:4.34771 1.85794:5.22976 
0.657072:3.72656 1.0291:4.55122 2.11415:4.42454 1.59764:4.30574 
2.45011:2.53114 1.6836:0.984907 2.17512:1.27465 2.46334:2.77325 
1.31826:1.08575 0.939282:2.42092 2.11599:1.46915 1.09726:1.64469 
0.640589:2.01813 2.24474:0.982466 1.02451:1.81812 1.87909:1.07779 
0.635006:2.50771 1.02918:1.61258 2.09896:1.93186 1.57571:2.03587 
2.26691:2.44836 0.960526:1.17624 1.86229:1.52588 2.31973:2.41617 
2.80878:0.589742 2.69332:2.24922 1.92093:0.59712 2.38036:1.60183 
2.55115:1.64069 0.301916:0.93697 2.42075:1.55709 2.52238:2.08437 
2.52238:2.08437 2.07546:1.45439 1.29075:1.65306 1.03375:1.28184 
2.4863:3.13811 1.99031:2.55935 1.44284:0.604558 1.77495:2.9172 
1.17589:2.15239 2.56127:0.217625 0.657513:1.13229 1.32101:2.2026 
2.6216:0.510647 2.12889:3.88981 0.54384:1.35972 2.70543:4.60514 
2.15788:1.902 2.26463:0.968778 0.611358:1.94111 0.57034:0.546409 
1.22968:2.11346 2.6216:1.66781 2.48805:2.09249 2.66954:3.07034 
1.17981:3.42876 1.23542:4.88878 2.21823:1.40026 1.16991:3.364 
1.04644:3.99468 0.719338:1.10778 2.73215:1.7355 1.0362:4.01995 
1.35748:5.0092 1.19826:4.42885 1.00118:5.89831 0.779943:4.69401 
0.949937:4.67799 1.84074:4.88311 0.820533:4.73657 1.01298:4.38236 
1.01298:4.38236 0.486698:4.9426 2.87937:4.39019 2.56583:5.16774 
1.54531:4.06987 2.08369:3.66145 0.974819:6.09396 1.78559:3.37121 
1.15503:2.24726 2.55971:0.291324 0.68776:1.21605 1.31326:2.27859 
2.08493:1.8563 2.32536:1.12248 0.803297:1.61593 0.794728:0.55738 
1.14888:2.00014 2.58238:1.71088 2.74512:2.09261 2.75109:2.9869 
2.58873:2.32169 1.59193:0.982329 2.13189:1.08225 2.70914:2.59501 
1.20934:1.20901 0.834709:2.46731 2.09654:1.21612 1.10651:1.81394 
0.692784:2.30142 2.11613:1.01418 1.20966:1.90577 1.84415:0.771341 
0.637181:4.252 1.40064:6.08869 2.14031:4.15244 2.35202:3.34263 
0.975817:3.9873 1.34401:5.79976 2.42418:5.01799 1.19882:4.20159 
0.621072:4.69856 2.58452:4.48185 2.38784:4.15036 0.891521:5.00674 
2.0356:5.30545 2.20764:5.65504 1.28519:4.33482 2.03034:4.59933 
1.31359:4.90968 1.1623:4.25807 0.898339:5.75451 0.793164:4.4866 
0.951059:4.5525 1.84058:4.97469 0.807051:4.58697 1.00364:4.23657 
1.00364:4.23657 0.483649:4.62999 2.92379:3.26316 2.57014:5.35261 
1.55315:4.00761 2.18079:3.60641 0.920383:6.14144 1.82703:3.19847 
1.15424:2.29638 0.881286:0.183449 2.10166:1.33741 2.75941:2.02375 
1.94347:0.761801 0.385706:2.25677 2.78126:1.11125 2.13747:1.32222 
1.0317:1.59542 1.04334:2.04194 1.02198:2.37749 2.33985:0.61451 
2.62638:0.271944 2.77654:1.90125 1.738:0.520117 2.49511:1.4181 
2.58031:1.25677 0.215378:1.6655 2.42108:1.25383 2.61227:1.72011 
2.61227:1.72011 2.03439:1.30473 1.2741:1.77462 0.960345:1.48589 
2.689:3.0434 2.09819:2.53734 1.30808:0.541427 1.65182:2.97838 
1.10717:4.32163 1.15494:4.04566 1.91594:5.00512 1.47343:5.2444 
1.7883:4.42441 1.94687:4.99619 2.24562:3.59496 2.25572:4.79274 
2.17315:4.73795 1.32835:4.53933 2.30589:4.73123 2.13522:5.04799 
2.13522:5.04799 2.64426:4.52053 0.27894:4.96984 0.569163:4.24343 
1.58752:5.34039 1.05604:5.68144 2.15223:3.29916 1.3553:6.05657 
1.94238:0.975104 0.61585:2.39285 2.54036:1.96421 1.77831:0.94461 
1.04274:1.24572 0.858135:2.16373 2.56958:0.949703 2.54729:2.62165 
1.91391:0.990669 0.546056:1.45026 0.471954:1.24677 0.522716:0.17243 
2.15604:5.59269 0.265618:4.51352 2.86258:4.7076 2.20921:4.92704 
0.597435:5.40731 0.768553:5.67382 2.63904:4.03802 0.507436:3.28276 
2.79823:5.64743 2.69752:4.05946 1.93117:5.69316 2.36957:4.67937 
2.53854:4.66153 0.30028:5.32185 2.42331:4.72276 2.48727:4.21567 
2.48727:4.21567 2.05169:4.7953 1.28568:4.64339 1.05746:5.0113 
2.49728:3.14721 1.99771:3.72961 1.45311:5.69839 1.77869:3.36828 
2.45068:3.71789 1.91799:5.26099 2.13553:4.9594 2.47105:3.41698 
1.43649:4.87526 0.863991:4.01134 2.13868:4.79371 1.13428:4.67421 
0.626484:4.23777 2.23542:5.28316 1.12258:4.34944 1.91312:5.3836 
0.655283:3.69993 1.00425:4.65738 2.08009:4.25329 1.47772:4.21225 
2.40442:2.55623 1.97415:1.06736 2.17693:1.32787 2.45691:2.80112 
0.625445:1.94513 2.25519:1.01178 1.02357:1.81484 1.8621:0.985939 
0.589932:2.4413 1.035:1.63229 2.00514:2.03358 1.53535:2.00946 
1.03264:2.22494 1.074:0.263993 2.13545:1.3856 2.65128:2.36055 
0.608763:0.868308 0.825007:0.599912 2.74961:3.00745 0.471923:3.14066 
2.85373:0.701562 2.67382:2.33628 1.96558:0.59214 2.37275:1.63795 
2.53126:1.68244 0.322743:0.832995 2.42302:1.61235 2.49094:2.12389 
2.49094:2.12389 2.0899:1.45947 1.26253:1.59788 1.05382:1.26297 
2.44872:3.12191 1.93249:2.5424 1.48432:0.573264 1.71967:2.92012 
1.16203:2.15247 2.50751:0.697148 0.632375:1.13988 1.33002:2.15999 
2.16414:1.91046 2.27906:0.953085 0.607042:1.97665 0.652494:0.39578 
1.22008:2.10279 2.62567:1.76862 2.49124:2.26026 2.69002:3.10446 
0.832425:3.87332 1.36578:5.69469 2.5257:5.03733 1.20016:4.42376 
2.18547:5.5944 1.36556:4.65102 1.82715:4.74433 2.45115:4.9837 
2.05472:5.06284 2.03007:5.37404 1.48706:4.39608 1.59176:4.16804 
1.36009:5.01094 1.2071:4.44935 1.02866:5.91016 0.77365:4.73154 
0.932948:4.71555 1.84257:4.8599 0.822633:4.76016 0.99726:4.4054 
0.99726:4.4054 0.504049:5.01042 2.8515:4.45818 2.57968:5.13272 
1.55188:4.09175 2.10126:3.65669 1.01724:6.09036 1.77166:3.37297 
0.987142:3.98455 1.30334:5.80976 2.41681:4.99658 1.18118:4.21923 
